id,description,descriptionRaw,currencyCode,amount,amountInAccountCurrency,date,category,categoryId,balance,accountId,providerCode,status,paymentData,type,creditCardMetadata,acquirerData,merchant,createdAt,updatedAt
00000000-0000-0000-0000-000000000000,Uber *Uber *Trip,Uber *Uber *Trip,BRL,14.95,,2023-05-21T15:31:13.001Z,Taxi and ride-hailing,19010000,,00000000-0000-0000-0000-000000000000,,POSTED,,DEBIT,"{'cardNumber': '0000', 'payeeMCC': 0, 'billId': '7ed42e91-3b1d-4be3-8da0-584dce022753'}",,"{'cnae': '0000000', 'cnpj': '00000000000000', 'name': '', 'category': 'Services', 'businessName': 'UBER DO BRASIL TECNOLOGIA LTDA.'}",2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,Oratorio Restaurante,Oratorio Restaurante,BRL,57.67,,2023-05-20T23:59:16.001Z,Eating out,11010000,,00000000-0000-0000-0000-000000000000,,POSTED,,DEBIT,"{'cardNumber': '0000', 'payeeMCC': 0, 'billId': '7ed42e91-3b1d-4be3-8da0-584dce022753'}",,,2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,Uber *Uber *Trip,Uber *Uber *Trip,BRL,27.92,,2023-05-20T18:17:43.001Z,Taxi and ride-hailing,19010000,,00000000-0000-0000-0000-000000000000,,POSTED,,DEBIT,"{'cardNumber': '0000', 'payeeMCC': 0, 'billId': '7ed42e91-3b1d-4be3-8da0-584dce022753'}",,"{'cnae': '0000000', 'cnpj': '00000000000000', 'name': '', 'category': 'Services', 'businessName': 'UBER DO BRASIL TECNOLOGIA LTDA.'}",2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,Uber *Uber *Trip,Uber *Uber *Trip,BRL,20.86,,2023-05-20T16:24:04.001Z,Taxi and ride-hailing,19010000,,00000000-0000-0000-0000-000000000000,,POSTED,,DEBIT,"{'cardNumber': '0000', 'payeeMCC': 0, 'billId': '7ed42e91-3b1d-4be3-8da0-584dce022753'}",,"{'cnae': '0000000', 'cnpj': '00000000000000', 'name': '', 'category': 'Services', 'businessName': 'UBER DO BRASIL TECNOLOGIA LTDA.'}",2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,Pag*Leitura,Pag*Leitura,BRL,49.9,,2023-05-20T15:49:11.001Z,Transfers,05000000,,00000000-0000-0000-0000-000000000000,,POSTED,,DEBIT,"{'cardNumber': '0000', 'payeeMCC': 0, 'billId': '7ed42e91-3b1d-4be3-8da0-584dce022753'}",,,2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,Uber *Uber *Trip,Uber *Uber *Trip,BRL,9.09,,2023-05-20T15:28:04.001Z,Taxi and ride-hailing,19010000,,00000000-0000-0000-0000-000000000000,,POSTED,,DEBIT,"{'cardNumber': '0000', 'payeeMCC': 0, 'billId': '7ed42e91-3b1d-4be3-8da0-584dce022753'}",,"{'cnae': '0000000', 'cnpj': '00000000000000', 'name': '', 'category': 'Services', 'businessName': 'UBER DO BRASIL TECNOLOGIA LTDA.'}",2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,Cambua,Cambua,BRL,86.0,,2023-05-18T13:23:27.001Z,,,,00000000-0000-0000-0000-000000000000,,POSTED,,DEBIT,"{'cardNumber': '0000', 'payeeMCC': 0, 'billId': '7ed42e91-3b1d-4be3-8da0-584dce022753'}",,,2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,IOF de compra internacional,IOF de compra internacional,BRL,0.48,,2023-05-15T05:49:34.236Z,Tax on financial operations,15030000,,00000000-0000-0000-0000-000000000000,,POSTED,,DEBIT,"{'cardNumber': '0000', 'billId': '7ed42e91-3b1d-4be3-8da0-584dce022753'}",,,2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,Google *Youtubepremium,Google *Youtubepremium,ARS,389.0,8.86,2023-05-14T00:00:00.001Z,Digital services,09000000,,00000000-0000-0000-0000-000000000000,,POSTED,,DEBIT,"{'cardNumber': '0000', 'payeeMCC': 0, 'billId': '7ed42e91-3b1d-4be3-8da0-584dce022753'}",,"{'cnpj': '', 'name': 'youtube', 'businessName': ''}",2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,Dm*Spotify,Dm*Spotify,BRL,9.9,,2023-05-12T21:11:24.001Z,Music streaming,09030000,,00000000-0000-0000-0000-000000000000,,POSTED,,DEBIT,"{'cardNumber': '0000', 'payeeMCC': 0, 'billId': '7ed42e91-3b1d-4be3-8da0-584dce022753'}",,"{'cnae': '0000000', 'cnpj': '00000000000000', 'name': 'SPOTIFY BRASIL', 'category': 'Internet', 'businessName': 'SPOTIFY BRASIL SERVICOS DE MUSICA LTDA.'}",2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,Google Storage,Google Storage,BRL,6.99,,2023-05-05T12:09:18.001Z,Digital services,09000000,,00000000-0000-0000-0000-000000000000,,POSTED,,DEBIT,"{'cardNumber': '0000', 'payeeMCC': 0, 'billId': '7ed42e91-3b1d-4be3-8da0-584dce022753'}",,"{'cnae': '0000000', 'cnpj': '00000000000000', 'name': '', 'category': 'Internet', 'businessName': 'GOOGLE BRASIL INTERNET LTDA.'}",2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,Mercadolivre*Mercadol 1/10,Mercadolivre*Mercadol 1/10,BRL,49.4,,2023-05-02T23:04:37.001Z,Online shopping,08010000,,00000000-0000-0000-0000-000000000000,,POSTED,,DEBIT,"{'cardNumber': '0000', 'totalInstallments': 10, 'installmentNumber': 1, 'payeeMCC': 0, 'billId': '7ed42e91-3b1d-4be3-8da0-584dce022753'}",,"{'cnae': '0000000', 'cnpj': '00000000000000', 'name': '', 'category': 'Services', 'businessName': 'MERCADOLIVRE.COM ATIVIDADES DE INTERNET LTDA'}",2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,Pag*Soleneve,Pag*Soleneve,BRL,11.97,,2023-05-01T16:49:15.001Z,Transfers,05000000,,00000000-0000-0000-0000-000000000000,,POSTED,,DEBIT,"{'cardNumber': '0000', 'payeeMCC': 0, 'billId': '7ed42e91-3b1d-4be3-8da0-584dce022753'}",,,2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,Pagamento recebido,Pagamento recebido,BRL,-617.82,,2023-04-28T03:00:00.000Z,Entrepreneurial activities,01030000,,00000000-0000-0000-0000-000000000000,,POSTED,,CREDIT,{'billId': '7ed42e91-3b1d-4be3-8da0-584dce022753'},,,2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,Aliexpress.Com 4/4,Aliexpress.Com 4/4,BRL,126.11,,2023-04-28T03:00:00.000Z,Online shopping,08010000,,00000000-0000-0000-0000-000000000000,,POSTED,,DEBIT,"{'cardNumber': '0000', 'totalInstallments': 4, 'installmentNumber': 4, 'billId': '7ed42e91-3b1d-4be3-8da0-584dce022753'}",,"{'cnpj': '', 'name': 'AliExpress', 'businessName': ''}",2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,Petlove*Order10622605 2/2,Petlove*Order10622605 2/2,BRL,92.16,,2023-04-28T03:00:00.000Z,Pet supplies and vet,08030000,,00000000-0000-0000-0000-000000000000,,POSTED,,DEBIT,"{'cardNumber': '0000', 'totalInstallments': 2, 'installmentNumber': 2, 'payeeMCC': 0, 'billId': '7ed42e91-3b1d-4be3-8da0-584dce022753'}",,,2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,Mercadolivre*Mercadol 2/6,Mercadolivre*Mercadol 2/6,BRL,32.3,,2023-04-28T03:00:00.000Z,Online shopping,08010000,,00000000-0000-0000-0000-000000000000,,POSTED,,DEBIT,"{'cardNumber': '0000', 'totalInstallments': 6, 'installmentNumber': 2, 'payeeMCC': 0, 'billId': '7ed42e91-3b1d-4be3-8da0-584dce022753'}",,"{'cnae': '0000000', 'cnpj': '00000000000000', 'name': '', 'category': 'Services', 'businessName': 'MERCADOLIVRE.COM ATIVIDADES DE INTERNET LTDA'}",2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,Petlove*Order10622605 1/2,Petlove*Order10622605 1/2,BRL,92.16,,2023-04-25T12:41:41.001Z,Pet supplies and vet,08030000,,00000000-0000-0000-0000-000000000000,,POSTED,,DEBIT,"{'cardNumber': '0000', 'totalInstallments': 2, 'installmentNumber': 1, 'payeeMCC': 0, 'billId': '09ff9419-64f9-4655-b074-45df8474a597'}",,,2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,IOF de compra internacional,IOF de compra internacional,BRL,0.51,,2023-04-15T09:09:07.610Z,Tax on financial operations,15030000,,00000000-0000-0000-0000-000000000000,,POSTED,,DEBIT,"{'cardNumber': '0000', 'billId': '09ff9419-64f9-4655-b074-45df8474a597'}",,,2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,Google *Youtubepremium,Google *Youtubepremium,ARS,389.0,9.46,2023-04-14T00:00:00.001Z,Digital services,09000000,,00000000-0000-0000-0000-000000000000,,POSTED,,DEBIT,"{'cardNumber': '0000', 'payeeMCC': 0, 'billId': '09ff9419-64f9-4655-b074-45df8474a597'}",,"{'cnpj': '', 'name': 'youtube', 'businessName': ''}",2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,Dm*Spotify,Dm*Spotify,BRL,9.9,,2023-04-12T21:11:26.001Z,Music streaming,09030000,,00000000-0000-0000-0000-000000000000,,POSTED,,DEBIT,"{'cardNumber': '0000', 'payeeMCC': 0, 'billId': '09ff9419-64f9-4655-b074-45df8474a597'}",,"{'cnae': '0000000', 'cnpj': '00000000000000', 'name': 'SPOTIFY BRASIL', 'category': 'Internet', 'businessName': 'SPOTIFY BRASIL SERVICOS DE MUSICA LTDA.'}",2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,Mercadolivre*Mercadol 1/6,Mercadolivre*Mercadol 1/6,BRL,32.3,,2023-04-12T02:41:44.001Z,Online shopping,08010000,,00000000-0000-0000-0000-000000000000,,POSTED,,DEBIT,"{'cardNumber': '0000', 'totalInstallments': 6, 'installmentNumber': 1, 'payeeMCC': 0, 'billId': '09ff9419-64f9-4655-b074-45df8474a597'}",,"{'cnae': '0000000', 'cnpj': '00000000000000', 'name': '', 'category': 'Services', 'businessName': 'MERCADOLIVRE.COM ATIVIDADES DE INTERNET LTDA'}",2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,Mercadolivre*Mercadol,Mercadolivre*Mercadol,BRL,79.22,,2023-04-12T02:41:43.001Z,Online shopping,08010000,,00000000-0000-0000-0000-000000000000,,POSTED,,DEBIT,"{'cardNumber': '0000', 'payeeMCC': 0, 'billId': '09ff9419-64f9-4655-b074-45df8474a597'}",,"{'cnae': '0000000', 'cnpj': '00000000000000', 'name': '', 'category': 'Services', 'businessName': 'MERCADOLIVRE.COM ATIVIDADES DE INTERNET LTDA'}",2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,Google Storage,Google Storage,BRL,6.99,,2023-04-05T14:07:09.001Z,Digital services,09000000,,00000000-0000-0000-0000-000000000000,,POSTED,,DEBIT,"{'cardNumber': '0000', 'payeeMCC': 0, 'billId': '09ff9419-64f9-4655-b074-45df8474a597'}",,"{'cnae': '0000000', 'cnpj': '00000000000000', 'name': '', 'category': 'Internet', 'businessName': 'GOOGLE BRASIL INTERNET LTDA.'}",2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,Apple.Com/Bill,Apple.Com/Bill,BRL,10.9,,2023-04-01T04:43:12.001Z,Online shopping,08010000,,00000000-0000-0000-0000-000000000000,,POSTED,,DEBIT,"{'cardNumber': '0000', 'payeeMCC': 0, 'billId': '09ff9419-64f9-4655-b074-45df8474a597'}",,"{'cnpj': '000000', 'name': 'Apple', 'businessName': 'APPLE COMPUTER BRASIL LTDA'}",2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,Pagamento recebido,Pagamento recebido,BRL,-421.35,,2023-03-29T03:00:00.000Z,Entrepreneurial activities,01030000,,00000000-0000-0000-0000-000000000000,,POSTED,,CREDIT,{'billId': '09ff9419-64f9-4655-b074-45df8474a597'},,,2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,Aliexpress.Com 3/4,Aliexpress.Com 3/4,BRL,126.11,,2023-03-29T03:00:00.000Z,Online shopping,08010000,,00000000-0000-0000-0000-000000000000,,POSTED,,DEBIT,"{'cardNumber': '0000', 'totalInstallments': 4, 'installmentNumber': 3, 'billId': '09ff9419-64f9-4655-b074-45df8474a597'}",,"{'cnpj': '', 'name': 'AliExpress', 'businessName': ''}",2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,Aliexpress.Com 2/2,Aliexpress.Com 2/2,BRL,250.27,,2023-03-29T03:00:00.000Z,Online shopping,08010000,,00000000-0000-0000-0000-000000000000,,POSTED,,DEBIT,"{'cardNumber': '0000', 'totalInstallments': 2, 'installmentNumber': 2, 'billId': '09ff9419-64f9-4655-b074-45df8474a597'}",,"{'cnpj': '', 'name': 'AliExpress', 'businessName': ''}",2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,Estorno de compra,Estorno de compra,BRL,-39.9,,2023-03-27T12:00:00.001Z,Transfers,05000000,,00000000-0000-0000-0000-000000000000,,POSTED,,CREDIT,"{'cardNumber': '0000', 'billId': '0d52f187-ba36-4587-aa3e-4c6d31c12aad'}",,,2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,Apple.Com/Bill,Apple.Com/Bill,BRL,39.9,,2023-03-23T21:25:09.001Z,Online shopping,08010000,,00000000-0000-0000-0000-000000000000,,POSTED,,DEBIT,"{'cardNumber': '0000', 'payeeMCC': 0, 'billId': '0d52f187-ba36-4587-aa3e-4c6d31c12aad'}",,"{'cnpj': '000000', 'name': 'Apple', 'businessName': 'APPLE COMPUTER BRASIL LTDA'}",2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,IOF de compra internacional,IOF de compra internacional,BRL,0.57,,2023-03-15T09:51:58.723Z,Tax on financial operations,15030000,,00000000-0000-0000-0000-000000000000,,POSTED,,DEBIT,"{'cardNumber': '0000', 'billId': '0d52f187-ba36-4587-aa3e-4c6d31c12aad'}",,,2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,Google *Youtubepremium,Google *Youtubepremium,ARS,389.0,10.62,2023-03-14T00:00:00.001Z,Digital services,09000000,,00000000-0000-0000-0000-000000000000,,POSTED,,DEBIT,"{'cardNumber': '0000', 'payeeMCC': 0, 'billId': '0d52f187-ba36-4587-aa3e-4c6d31c12aad'}",,"{'cnpj': '', 'name': 'youtube', 'businessName': ''}",2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
00000000-0000-0000-0000-000000000000,Dm *Spotify,Dm *Spotify,BRL,9.9,,2023-03-12T21:11:25.001Z,Music streaming,09030000,,00000000-0000-0000-0000-000000000000,,POSTED,,DEBIT,"{'cardNumber': '0000', 'payeeMCC': 0, 'billId': '0d52f187-ba36-4587-aa3e-4c6d31c12aad'}",,"{'cnae': '0000000', 'cnpj': '00000000000000', 'name': 'SPOTIFY BRASIL', 'category': 'Internet', 'businessName': 'SPOTIFY BRASIL SERVICOS DE MUSICA LTDA.'}",2024-03-10T18:18:40.018Z,2024-03-10T18:18:40.018Z
